27:51.1,107
27:52.1,107
27:53.1,109
27:54.1,109
27:55.1,117
27:56.1,117
27:57.1,265
27:58.1,265
27:59.1,330
28:00.1,330
28:01.1,429
28:02.1,429
28:02.1,429
28:03.1,1044
28:04.1,1044
28:05.1,1638
28:06.1,1638
28:07.1,2230
28:08.1,2230
28:09.1,2120
28:10.1,2120
28:11.1,1734
28:12.1,1734
28:13.1,1328
28:13.1,1328
28:14.1,1328
28:15.1,996
28:16.1,996
28:17.1,730
28:18.1,730
28:19.1,600
28:20.1,600
28:21.0,507
28:22.0,507
28:23.0,409
28:24.0,409
28:24.0,409
28:25.0,351
28:26.0,351
28:27.0,303
28:28.0,303
28:29.0,270
28:30.0,270
28:31.0,256
28:32.0,256
28:33.0,264
28:34.0,264
28:35.0,240
28:35.0,240
28:36.0,240
28:37.0,227
28:38.0,227
28:39.0,201
28:40.0,201
28:41.0,187
28:42.0,187
28:43.0,172
28:44.0,172
28:45.0,173
28:46.0,173
28:46.0,173
28:47.0,173
28:48.0,164
28:49.0,164
28:50.0,162
28:51.0,162
28:52.0,164
28:53.0,164
28:54.0,165
28:55.0,165
28:56.0,204
28:57.0,204
28:57.0,204
28:58.0,197
28:59.0,197
29:00.0,189
29:01.0,189
29:02.0,168
29:03.0,168
29:04.0,143
29:05.0,143
29:06.0,179
29:07.0,179
29:08.0,223
29:08.0,223
29:09.0,223
29:10.0,266
29:11.0,266
29:12.0,272
29:13.0,248
29:14.0,248
29:15.0,248
29:16.0,250
29:17.0,250
29:18.0,257
29:19.0,257
29:19.0,257
29:20.0,318
29:21.0,318
29:22.0,326
29:22.9,326
29:23.9,352
29:25.0,352
29:25.9,688
29:26.9,688
29:27.9,1407
29:28.9,1407
29:29.9,1679
29:29.9,1679
29:30.9,1679
29:31.9,1566
29:32.9,1347
29:33.9,1347
29:34.9,1347
29:35.9,1090
29:36.9,877
29:37.9,877
29:38.9,877
29:39.9,712
29:40.9,712
29:40.9,712
29:41.9,573
29:42.9,509
29:43.9,509
29:44.9,509
29:45.9,467
29:46.9,438
29:47.9,438
29:48.9,438
29:49.9,403
29:50.9,403
29:51.9,371
29:51.9,371
29:52.9,371
29:53.9,366
29:54.9,366
29:55.9,398
29:56.9,398
29:57.9,430
29:58.9,430
29:59.9,422
30:00.9,422
30:01.9,418
30:02.9,418
30:02.9,418
30:03.9,395
30:04.9,395
30:05.9,400
30:06.9,400
30:07.9,394
30:08.9,394
30:09.9,385
30:10.9,385
30:11.9,341
30:12.9,341
30:13.9,295
30:13.9,295
30:14.9,295
30:15.9,273
30:16.9,273
30:17.9,255
30:18.9,255
30:19.9,244
30:20.9,244
30:21.9,212
30:22.9,212
30:23.9,195
30:24.9,195
30:24.9,195
30:25.8,204
30:26.8,204
30:27.8,227
30:28.8,227
30:29.8,292
30:30.8,292
30:31.8,910
30:32.8,910
30:33.8,1754
30:34.8,1754
30:35.8,1959
30:35.8,1959
30:36.8,1959
30:37.8,1732
30:38.8,1732
30:39.8,1377
30:40.8,1377
30:41.8,1085
30:42.8,1085
30:43.8,838
30:44.8,838
30:45.8,685
30:46.8,685
30:46.8,685
30:47.8,580
30:48.8,580
30:49.8,497
30:50.8,497
30:51.8,437
30:52.8,437
30:53.8,392
30:54.8,392
30:55.8,387
30:56.8,387
30:57.8,331
30:57.8,331
30:58.8,331
30:59.8,295
31:00.8,295
31:01.8,250
31:02.8,250
31:03.8,215
31:04.8,215
31:05.8,185
31:06.8,185
31:07.8,183
31:08.8,183
31:19.8,189
31:20.8,189
31:21.8,186
31:22.8,186
31:23.8,208
31:24.8,208
31:25.8,207
31:26.8,207
31:27.8,251
31:28.7,251
31:29.7,317
31:30.7,317
31:30.7,317
31:31.7,344
31:32.7,344
31:33.7,358
31:34.7,358
31:35.7,351
31:36.7,351
31:37.7,353
31:38.7,353
31:39.7,467
31:40.7,467
31:41.7,467
31:41.7,467
31:42.7,861
31:43.7,861
31:44.7,1669
31:45.7,1669
31:46.7,2133
31:47.7,2133
31:48.7,2023
31:49.7,2023
31:50.7,1689
31:51.7,1689
31:52.7,1342
31:52.7,1342
31:53.7,1342
31:54.7,1013
31:55.7,1013
31:56.7,766
31:57.7,766
31:58.7,585
31:59.7,460
32:00.7,460
32:01.7,460
32:02.7,388
32:03.7,388
32:03.7,388
32:04.7,348
32:05.7,348
32:06.7,343
32:07.7,343
32:08.7,321
32:09.7,313
32:10.7,313
32:11.7,313
32:12.7,313
32:13.7,313
32:14.7,325
32:14.7,325
32:15.7,325
32:16.7,340
32:17.7,340
32:18.7,335
32:19.7,335
32:20.7,329
32:21.7,329
32:22.7,286
32:23.7,286
32:24.7,244
32:25.7,244
32:25.7,244
32:26.7,204
32:27.7,204
32:28.7,184
32:29.7,184
32:30.7,167
32:31.6,167
32:32.6,146
32:33.6,146
32:34.6,124
32:35.6,124
32:36.6,126
32:36.6,126
32:37.6,126
32:38.6,326
32:39.6,326
32:40.6,743
32:41.6,743
32:42.6,920
32:43.6,920
32:44.6,1029
32:45.6,1029
32:46.6,1028
32:47.6,1028
32:47.6,1028
32:48.6,1087
32:49.6,1087
32:50.6,1175
32:51.6,1175
32:52.6,1527
32:53.6,1527
32:54.6,1771
32:55.6,1771
32:56.6,1582
32:57.6,1582
32:58.6,1258
32:58.6,1258
32:59.6,1258
33:00.6,954
33:01.6,954
33:02.6,725
33:03.6,725
33:04.6,591
33:05.6,591
33:06.6,498
33:07.6,498
33:08.6,425
33:09.6,425
33:09.6,425
33:10.6,383
33:11.6,383
33:12.6,342
33:13.6,342
33:14.6,300
33:15.6,300
33:16.6,255
33:17.6,255
33:18.6,251
33:19.6,251
33:20.6,251
33:20.6,251
33:21.6,251
33:22.6,249
33:23.6,249
33:24.6,213
33:25.6,213
33:26.6,193
33:27.6,193
33:28.6,180
33:29.6,180
33:30.6,173
33:31.6,173
33:31.6,173
33:32.6,163
33:33.5,163
33:34.5,558
33:35.5,558
33:36.5,802
33:37.5,802
33:38.5,851
33:39.5,851
33:40.5,930
33:41.5,930
33:42.5,1582
33:42.5,1582
33:43.5,1582
33:44.5,1675
33:45.5,1675
33:46.5,1482
33:47.5,1482
33:48.5,1200
33:49.5,1200
33:50.5,965
33:51.5,965
33:52.5,793
33:53.5,793
33:53.5,793
33:54.5,631
33:55.5,631
33:56.5,498
33:57.5,498
33:58.5,430
33:59.5,430
34:00.5,384
34:01.5,384
34:02.5,333
34:03.5,333
34:04.5,304
34:04.5,304
34:05.5,304
34:06.5,295
34:07.5,295
34:08.5,283
34:09.5,283
34:10.5,285
34:11.5,285
34:12.5,809
34:13.5,809
34:14.5,1657
34:15.5,1657
34:15.5,1657
34:16.5,1925
34:17.5,1925
34:18.5,1812
34:19.5,1812
34:20.5,1521
34:21.5,1521
34:22.5,1186
34:23.5,1186
34:24.5,908
34:25.5,908
34:26.5,686
34:26.5,686
34:27.5,686
34:28.5,544
34:29.5,544
34:30.5,436
34:31.5,436
34:32.5,372
34:33.5,372
34:34.5,302
34:35.5,302
34:36.4,239
34:37.4,239
34:37.4,239
34:38.4,227
34:39.4,227
34:40.4,274
34:41.4,274
34:42.4,740
34:43.4,740
34:44.4,1186
34:45.4,1186
34:46.4,2140
34:47.4,2140
34:48.4,2520
34:48.4,2520
34:49.4,2520
34:50.4,2353
34:51.4,2353
34:52.4,2248
34:53.4,2248
34:54.4,2348
34:55.4,2348
34:56.4,3859
34:57.4,3859
34:58.4,4873
34:59.4,4873
34:59.4,4873
35:00.4,4807
35:01.4,4807
35:02.4,3965
35:03.4,3965
35:04.4,2918
35:05.4,2918
35:06.4,2085
35:07.4,2085
35:08.4,1499
35:09.4,1499
35:10.4,1142
35:10.4,1142
35:11.4,1142
35:12.4,1142
35:13.4,880
35:14.4,880
35:15.4,665
35:16.4,665
35:17.4,511
35:18.4,511
35:19.4,413
35:20.4,413
35:21.4,353
35:21.4,353
35:22.4,353
35:23.4,314
35:24.4,314
35:25.4,318
35:26.4,318
35:27.4,374
35:28.4,374
35:29.4,387
35:30.4,387
35:31.4,388
35:32.4,388
35:32.4,388
35:33.4,387
35:34.4,393
35:35.4,393
35:36.4,393
35:37.4,381
35:38.4,381
35:39.3,353
35:40.3,353
35:41.3,325
35:42.3,325
35:43.3,624
35:43.3,624
35:44.3,624
35:45.3,1260
35:46.3,1260
35:47.3,1479
35:48.3,1376
35:49.3,1376
35:50.3,1376
35:51.3,1171
35:52.3,1060
35:53.3,1060
35:54.3,1060
35:54.3,1060
35:55.3,1046
35:56.3,1046
35:57.3,1681
35:58.3,1857
35:59.3,1857
36:00.3,1857
36:01.3,1634
36:02.3,1634
36:03.3,1367
36:04.3,1367
36:05.3,1129
36:05.3,1129
36:06.3,1129
36:07.3,943
36:08.3,943
36:09.3,750
36:10.3,750
36:11.3,622
36:12.3,622
36:13.3,536
36:14.3,536
36:15.3,440
36:16.3,440
36:16.3,440
36:17.3,424
36:18.3,424
36:19.3,418
36:20.3,418
36:21.3,400
36:22.3,400
36:23.3,394
36:24.3,394
36:25.3,396
36:26.3,396
36:27.3,408
36:27.3,408
36:28.3,408
36:29.3,422
36:30.3,422
36:31.3,414
36:32.3,414
36:33.3,413
36:34.3,413
36:35.3,418
36:36.3,418
36:37.3,469
36:38.3,469
36:38.3,469
36:39.3,472
36:40.3,472
36:41.2,471
36:42.2,471
36:43.2,459
36:44.2,459
36:45.2,428
36:46.2,428
36:47.2,404
36:48.2,404
36:49.2,403
36:49.2,403
36:50.2,403
36:51.2,357
36:52.2,357
36:53.2,327
36:54.2,327
36:55.2,280
36:56.2,280
36:57.2,258
36:58.2,258
36:59.2,247
37:00.2,247
37:00.2,247
37:01.2,267
37:02.2,267
37:03.2,263
37:04.2,263
37:05.2,240
37:06.2,240
37:07.2,221
37:08.2,221
37:09.2,222
37:10.2,222
37:11.2,218
37:11.2,218
37:12.2,218
37:13.2,258
37:14.2,258
37:15.2,320
37:16.2,320
37:17.2,353
37:18.2,353
37:19.2,351
37:20.2,351
37:21.2,354
37:22.2,354
37:22.2,354
37:23.2,354
37:24.2,354
37:25.2,354
37:26.2,354
37:27.2,354
37:28.2,354
37:29.2,350
37:30.2,350
37:31.2,344
37:32.2,344
37:33.2,326
37:33.2,326
37:34.2,326
37:35.2,282
37:36.2,282
37:37.2,244
37:38.2,244
37:39.2,252
37:40.2,252
37:41.2,276
37:42.2,276
37:43.2,267
37:44.1,267
37:44.1,267
37:45.1,260
37:46.1,260
37:47.1,260
37:48.1,260
37:49.1,259
37:50.1,259
37:51.1,297
37:52.1,297
37:53.1,291
37:54.1,291
37:55.1,321
37:55.1,321
37:56.1,321
37:57.1,360
37:58.1,360
37:59.1,366
38:00.1,366
38:01.1,373
38:02.1,373
38:03.1,343
38:04.1,343
38:05.1,330
38:06.1,330
38:06.1,330
38:07.1,339
38:08.1,339
38:09.1,344
38:10.1,344
38:11.1,351
38:12.1,351
38:13.1,347
38:14.1,347
38:15.1,533
38:16.1,533
38:17.1,658
38:17.1,658
38:18.1,658
38:19.1,695
38:20.1,695
38:21.1,682
38:22.1,682
38:23.1,723
38:24.1,723
38:25.1,770
38:26.1,770
38:27.1,697
38:28.1,697
38:28.1,697
38:29.1,606
38:30.1,606
38:31.1,517
38:32.1,517
38:33.1,429
38:34.1,429
38:35.1,402
38:36.1,402
38:37.1,371
38:38.1,371
38:39.1,371
38:39.1,371
38:40.1,405
38:41.1,405
38:42.1,423
38:43.1,423
38:44.1,435
38:45.1,435
38:46.1,419
38:47.0,419
38:48.0,388
38:49.0,388
38:50.0,328
38:50.0,328
38:51.0,328
38:52.0,284
38:53.0,284
38:54.0,231
38:55.0,231
38:56.0,202
38:57.0,202
38:58.0,182
38:59.0,182
39:00.0,205
39:01.0,205
39:01.0,205
39:02.0,246
39:03.0,246
39:04.0,256
39:05.0,256
39:06.0,246
39:07.0,246
39:08.0,239
39:09.0,239
39:10.0,241
39:11.0,241
39:12.0,232
39:12.0,232
39:13.0,232
39:14.0,197
39:15.0,160
39:16.0,160
39:17.0,160
39:18.0,155
39:19.0,155
39:20.0,237
39:21.0,237
39:22.0,326
39:23.0,326
39:23.0,326
39:24.0,420
39:25.0,420
39:26.0,419
39:27.0,419
39:28.0,417
39:29.0,417
39:30.0,387
39:31.0,387
39:32.0,322
39:33.0,322
39:34.0,275
39:34.0,275
39:35.0,275
39:36.0,244
39:37.0,244
39:38.0,220
39:39.0,220
39:40.0,192
39:41.0,192
39:42.0,183
39:43.0,183
39:44.0,183
39:45.0,183
39:45.0,183
39:46.0,191
39:47.0,191
39:48.0,188
39:48.9,188
39:49.9,181
39:50.9,181
39:51.9,181
39:52.9,181
39:53.9,179
39:54.9,179
39:55.9,187
39:55.9,187
39:56.9,187
39:57.9,227
39:58.9,227
39:59.9,233
40:00.9,233
40:01.9,252
40:02.9,252
40:03.9,285
40:04.9,285
40:05.9,295
40:06.9,295
40:06.9,295
40:07.9,352
40:08.9,352
40:09.9,352
40:10.9,352
40:11.9,321
40:12.9,321
40:13.9,265
40:14.9,265
40:15.9,256
40:16.9,256
40:17.9,318
40:17.9,318
40:18.9,318
40:19.9,378
40:20.9,378
40:21.9,400
40:22.9,400
40:23.9,441
40:24.9,441
40:25.9,480
40:26.9,480
40:27.9,435
40:28.9,435
40:28.9,435
40:29.9,434
40:30.9,434
40:31.9,406
40:32.9,406
40:33.9,434
40:34.9,434
40:35.9,478
40:36.9,478
40:37.9,523
40:38.9,523
40:39.9,529
40:39.9,529
40:40.9,529
40:41.9,484
40:42.9,484
40:43.9,420
40:44.9,420
40:45.9,388
40:46.9,388
40:47.9,363
40:48.9,363
40:49.9,345
40:50.9,345
40:50.9,345
40:51.8,297
40:52.8,297
40:53.8,249
40:54.8,249
40:55.8,237
40:56.8,237
40:57.8,259
40:58.8,259
40:59.8,333
41:00.8,333
41:01.8,367
41:01.8,367
41:02.8,367
41:03.8,368
41:04.8,368
41:05.8,337
41:06.8,337
41:07.8,308
41:08.8,308
41:09.8,286
41:10.8,286
41:11.8,238
41:12.8,238
41:12.8,238
41:13.8,193
41:14.8,193
41:15.8,182
41:16.8,182
41:17.8,187
41:18.8,187
41:19.8,193
41:20.8,193
41:21.8,218
41:22.8,218
41:23.8,221
41:23.8,221
41:24.8,221
41:25.8,212
41:26.8,212
41:27.8,177
41:28.8,177
41:29.8,141
41:30.8,141
41:31.8,173
41:32.8,173
41:33.8,201
41:34.8,201
41:34.8,201
41:35.8,247
41:36.8,247
41:37.8,253
41:38.8,253
41:39.8,261
41:40.8,261
41:41.8,272
41:42.8,272
41:43.8,248
41:44.8,248
41:45.8,223
41:45.8,223
41:46.8,223
41:47.8,196
41:48.8,196
41:49.8,153
41:50.8,153
41:51.8,153
41:52.8,153
41:53.8,247
41:54.7,247
41:55.7,300
41:56.7,300
41:56.7,300
41:57.7,307
41:58.7,307
41:59.7,262
42:00.7,262
42:01.7,243
42:02.7,243
42:03.7,211
42:04.7,211
42:05.7,211
42:06.7,220
42:07.7,220
42:07.7,220
42:08.7,251
42:09.7,251
42:10.7,273
42:11.7,273
42:12.7,313
42:13.7,313
42:14.7,323
42:15.7,323
42:16.7,311
42:17.7,311
42:18.7,272
42:18.7,272
42:19.7,272
42:20.7,245
42:21.7,245
42:22.7,246
42:23.7,246
42:24.7,247
42:25.7,247
42:26.7,253
42:27.7,253
42:28.7,248
42:29.7,248
42:29.7,248
42:30.7,245
42:31.7,245
42:32.7,235
42:33.7,235
42:34.7,238
42:35.7,238
42:36.7,234
42:37.7,234
42:38.7,233
42:39.7,233
42:40.7,231
42:40.7,231
42:41.7,230
42:42.7,230
42:43.7,207
42:44.7,207
42:45.7,207
42:46.7,189
42:47.7,175
42:48.7,175
42:49.7,175
42:50.7,170
42:51.7,167
42:51.7,167
42:52.7,167
42:53.7,167
42:54.7,164
42:55.7,164
42:56.6,200
42:57.6,200
42:58.6,205
42:59.6,205
43:00.6,209
43:01.6,209
43:02.6,176
43:02.6,176
43:03.6,176
43:04.6,167
43:05.6,167
43:06.6,145
43:07.6,145
43:08.6,136
43:09.6,136
43:10.6,138
43:11.6,138
43:12.6,147
43:13.6,147
43:13.6,147
43:14.6,180
43:15.6,180
43:16.6,208
43:17.6,208
43:18.6,222
43:19.6,222
43:20.6,224
43:21.6,224
43:22.6,229
43:23.6,229
43:24.6,254
43:24.6,254
43:25.6,254
43:26.6,252
43:27.6,252
43:28.6,256
43:29.6,256
43:30.6,253
43:31.6,253
43:32.6,248
43:33.6,248
43:34.6,244
43:35.6,244
43:35.6,244
43:36.6,240
43:37.6,240
43:38.6,238
43:39.6,238
43:40.6,268
43:41.6,268
43:42.6,287
43:43.6,287
43:44.6,322
43:45.6,322
43:46.6,348
43:46.6,348
43:47.6,348
43:48.6,357
43:49.6,357
43:50.6,352
43:51.6,352
43:52.6,343
43:53.6,343
43:54.6,329
43:55.6,329
43:56.6,310
43:57.6,310
43:57.6,310
43:58.6,284
43:59.5,284
44:00.5,258
44:01.5,258
44:02.5,219
44:03.5,219
44:04.5,207
44:05.5,207
44:06.5,207
44:07.5,207
44:08.5,179
44:08.5,179
44:09.5,179
44:10.5,155
44:11.5,155
44:12.5,150
44:13.5,150
44:14.5,153
44:15.5,153
44:16.5,177
44:17.5,177
44:18.5,191
44:19.5,191
44:19.5,191
44:20.5,193
44:21.5,193
44:22.5,167
44:23.5,167
44:24.5,147
44:25.5,147
44:26.5,148
44:27.5,148
44:28.5,157
44:29.5,157
44:30.5,180
44:30.5,180
44:31.5,180
44:32.5,215
44:33.5,215
44:34.5,250
44:35.5,250
44:36.5,261
44:37.5,261
44:38.5,257
44:39.5,257
44:40.5,248
44:41.5,248
44:41.5,248
44:42.5,232
44:43.5,232
44:44.5,216
44:45.5,216
44:46.5,204
44:47.5,204
44:48.5,203
44:49.5,203
44:50.5,224
44:51.5,224
44:52.5,238
44:52.5,238
44:53.5,238
44:54.5,246
44:55.5,246
44:56.5,242
44:57.5,242
44:58.5,232
44:59.5,232
45:00.5,215
45:01.5,215
45:02.4,237
45:03.4,237
45:03.4,237
45:04.4,259
45:05.4,259
45:06.4,258
45:07.4,258
45:08.4,260
45:09.4,260
45:10.4,290
45:11.4,290
45:12.4,333
45:13.4,333
45:14.4,324
45:14.4,324
45:15.4,324
45:16.4,288
45:17.4,288
45:18.4,275
45:19.4,275
45:20.4,240
45:21.4,240
45:22.4,239
45:23.4,239
45:24.4,243
45:25.4,243
45:25.4,243
45:26.4,220
45:27.4,220
45:28.4,189
45:29.4,189
45:30.4,160
45:31.4,160
45:32.4,160
45:33.4,147
45:34.4,145
45:35.4,145
45:36.4,145
45:36.4,145
45:37.4,149
45:38.4,149
45:39.4,149
45:40.4,149
45:41.4,128
45:42.4,128
45:43.4,113
45:44.4,113
45:45.4,105
45:46.4,105
45:47.4,114
45:47.4,114
45:48.4,114
45:49.4,118
45:50.4,118
45:51.4,120
45:52.4,120
45:53.4,136
45:54.4,136
45:55.4,140
45:56.4,140
45:57.4,143
45:58.4,143
45:58.4,143
45:59.4,174
46:00.4,174
46:01.4,180
46:02.4,180
46:03.4,220
46:04.4,220
46:05.3,250
46:06.3,250
46:07.3,277
46:08.3,277
46:09.3,280
46:09.3,280
46:10.3,280
46:11.3,289
46:12.3,289
46:13.3,305
46:14.3,305
46:15.3,307
46:16.3,306
46:17.3,306
46:18.3,306
46:19.3,301
46:20.3,301
46:20.3,301
46:21.3,280
46:22.3,280
46:23.3,259
46:24.3,259
46:25.3,248
46:26.3,248
46:27.3,238
46:28.3,238
46:29.3,206
46:30.3,206
46:31.3,183
46:31.3,183
46:32.3,183
46:33.3,167
46:34.3,167
46:35.3,154
46:36.3,154
46:37.3,146
46:38.3,146
46:39.3,151
46:40.3,151
46:41.3,143
46:42.3,143
46:42.3,143
46:43.3,137
46:44.3,137
46:45.3,128
46:46.3,128
46:47.3,124
46:48.3,124
46:49.3,117
46:50.3,117
46:51.3,103
46:52.3,103
46:53.3,94
46:53.3,94
46:54.3,94
46:55.3,89
46:56.3,89
46:57.3,82
46:58.3,82
46:59.3,82
47:00.3,82
47:01.3,83
47:02.3,83
47:03.3,83
47:04.3,83
47:04.3,83
47:05.3,77
47:06.3,77
47:07.2,83
47:08.2,83
47:09.2,91
47:10.2,91
47:11.2,96
47:12.2,96
47:13.2,126
47:14.2,126
47:15.2,181
47:15.2,181
47:16.2,181
47:17.2,213
47:18.2,213
47:19.2,236
47:20.2,236
47:21.2,242
47:22.2,242
47:23.2,218
47:24.2,218
47:25.2,182
47:26.2,182
47:26.2,182
47:27.2,173
47:28.2,173
47:29.2,176
47:30.2,176
47:31.2,174
47:32.2,174
47:33.2,169
47:34.2,169
47:35.2,146
47:36.2,146
47:37.2,125
47:37.2,125
47:38.2,125
47:39.2,109
47:40.2,109
47:41.2,137
47:42.2,137
47:43.2,162
47:44.2,162
47:45.2,184
47:46.2,184
47:47.2,184
47:48.2,184
47:48.2,184
47:49.2,180
47:50.2,180
47:51.2,156
47:52.2,156
47:53.2,131
47:54.2,131
47:55.2,112
47:56.2,112
47:57.2,105
47:58.2,105
47:59.2,109
47:59.2,109
48:00.2,109
48:01.2,121
48:02.2,121
48:03.2,168
48:04.2,168
48:05.2,174
48:06.2,174
48:07.2,171
48:08.2,171
48:09.2,166
48:10.1,166
48:10.1,166
48:11.1,160
48:12.1,160
48:13.1,155
48:14.1,155
48:15.1,140
48:16.1,140
48:17.1,123
48:18.1,123
48:19.1,125
48:20.1,125
48:21.1,126
48:21.1,126
48:22.1,126
48:23.1,128
48:24.1,128
48:25.1,137
48:26.1,137
48:27.1,157
48:28.1,157
48:29.1,176
48:30.1,176
48:31.1,176
48:32.1,176
48:32.1,176
48:33.1,171
48:34.1,171
48:35.1,176
48:36.1,176
48:37.1,183
48:38.1,183
48:39.1,184
48:40.1,184
48:41.1,177
48:42.1,177
48:43.1,175
48:43.1,175
48:44.1,175
48:45.1,197
48:46.1,197
48:47.1,207
48:48.1,207
48:49.1,219
48:50.1,219
48:51.1,203
48:52.1,203
48:53.1,204
48:54.1,204
48:54.1,204
48:55.1,207
48:56.1,207
48:57.1,207
48:58.1,207
48:59.1,185
49:00.1,185
49:01.1,185
49:02.1,157
49:03.1,153
49:04.1,153
49:05.1,153
49:05.1,153
49:06.1,147
49:07.1,147
49:08.1,156
49:09.1,162
49:10.1,162
49:11.1,162
49:12.1,170
49:13.0,170
49:14.0,164
49:15.0,164
49:16.0,158
49:16.0,158
49:17.0,147
49:18.0,147
49:19.0,147
49:20.0,133
49:21.0,133
49:22.0,117
49:23.0,117
49:24.0,112
49:25.0,112
49:26.0,118
49:27.0,118
49:27.0,118
49:28.0,136
49:29.0,136
49:30.0,136
49:31.0,136
49:32.0,138
49:33.0,138
49:34.0,126
49:35.0,126
49:36.0,131
49:37.0,131
49:38.0,134
49:38.0,134
49:39.0,134
49:40.0,134
49:41.0,134
49:42.0,141
49:43.0,141
49:44.0,133
49:45.0,133
49:46.0,115
49:47.0,115
49:48.0,100
49:49.0,100
49:49.0,100
49:50.0,91
49:51.0,91
49:52.0,82
49:53.0,82
49:54.0,94
49:55.0,94
49:56.0,97
49:57.0,97
49:58.0,89
49:59.0,89
50:00.0,86
50:00.0,86
50:01.0,86
50:02.0,84
50:03.0,84
50:04.0,75
50:05.0,68
50:06.0,68
50:07.0,68
50:08.0,63
50:09.0,63
50:10.0,64
50:11.0,64
50:11.0,64
50:12.0,62
50:13.0,62
50:14.0,69
50:14.9,69
50:15.9,139
50:16.9,139
50:17.9,178
50:18.9,178
50:19.9,181
50:20.9,181
50:21.9,172
50:21.9,172
50:22.9,172
50:23.9,162
50:24.9,162
50:25.9,155
50:26.9,155
50:27.9,150
50:28.9,150
50:29.9,144
50:30.9,144
50:31.9,133
50:32.9,133
50:32.9,133
50:33.9,125
50:34.9,125
50:35.9,129
50:36.9,129
50:37.9,138
50:38.9,138
50:39.9,142
50:40.9,142
50:41.9,135
50:42.9,135
50:43.9,144
50:43.9,144
50:44.9,144
50:45.9,182
50:46.9,182
50:47.9,177
50:48.9,177
50:49.9,176
50:50.9,176
50:51.9,175
50:52.9,175
50:53.9,176
50:54.9,176
50:54.9,176
50:55.9,172
50:56.9,172
50:57.9,166
50:58.9,166
50:59.9,157
51:00.9,157
51:01.9,154
51:02.9,154
51:03.9,130
51:04.9,130
51:05.9,112
51:05.9,112
51:06.9,112
51:07.9,101
51:08.9,101
51:09.9,102
51:10.9,102
51:11.9,101
51:12.9,101
51:13.9,109
51:14.9,109
51:15.9,140
51:16.9,140
51:16.9,140
51:17.8,153
51:18.8,153
51:19.8,153
51:20.8,153
51:21.8,177
51:22.8,177
51:23.8,199
51:24.8,199
51:25.8,198
51:26.8,198
51:27.8,173
51:27.8,173
51:28.8,173
51:29.8,145
51:30.8,145
51:31.8,117
51:32.8,117
51:33.8,103
51:34.8,103
51:35.8,94
51:36.8,94
51:37.8,94
51:38.8,94
51:38.8,94
51:39.8,96
51:40.8,96
51:41.8,101
51:42.8,101
51:43.8,128
51:44.8,128
51:45.8,161
51:46.8,161
51:47.8,178
51:48.8,178
51:49.8,191
51:49.8,191
51:50.8,191
51:51.8,185
51:52.8,185
51:53.8,175
51:54.8,175
51:55.8,170
51:56.8,170
51:57.8,159
51:58.8,159
51:59.8,153
52:00.8,153
52:00.8,153
52:01.8,154
52:02.8,154
52:03.8,159
52:04.8,159
52:05.8,176
52:06.8,176
52:07.8,179
52:08.8,179
52:09.8,188
52:10.8,188
52:11.8,218
52:11.8,218
52:12.8,218
52:13.8,262
52:14.8,262
52:15.8,260
52:16.8,260
52:17.8,232
52:18.8,232
52:19.8,191
52:20.7,191
52:21.7,167
52:22.7,167
52:22.7,167
52:23.7,167
52:24.7,135
52:25.7,135
52:26.7,112
52:27.7,112
52:28.7,112
52:29.7,112
52:30.7,115
52:31.7,115
52:32.7,146
52:33.7,186
52:33.7,186
52:34.7,186
52:35.7,186
52:36.7,201
52:37.7,201
52:38.7,202
52:39.7,199
52:40.7,199
52:41.7,199
52:42.7,197
52:43.7,197
52:44.7,192
52:44.7,192
52:45.7,192
52:46.7,180
52:47.7,180
52:48.7,179
52:49.7,179
52:50.7,169
52:51.7,169
52:52.7,177
52:53.7,177
52:54.7,181
52:55.7,181
52:55.7,181
52:56.7,187
52:57.7,187
52:58.7,241
52:59.7,241
53:00.7,341
53:01.7,341
53:02.7,514
53:03.7,599
53:04.7,599
53:05.7,599
53:06.7,590
53:06.7,590
53:07.7,590
53:08.7,544
53:09.7,544
53:10.7,504
53:11.7,504
53:12.7,448
53:13.7,399
53:14.7,399
53:15.7,375
53:16.7,375
53:17.7,375
53:17.7,375
53:18.7,341
53:19.7,305
53:20.7,305
53:21.7,305
53:22.6,264
53:23.6,264
53:24.6,258
53:25.6,248
53:26.6,248
53:27.6,248
53:28.6,249
53:28.6,249
53:29.6,249
53:30.6,246
53:31.6,250
53:32.6,250
53:33.6,250
53:34.6,255
53:35.6,255
53:36.6,252
53:37.6,252
53:38.6,252
53:39.6,252
53:39.6,252
53:40.6,245
53:41.6,245
53:42.6,241
53:43.6,241
53:44.6,235
53:45.6,235
53:46.6,210
53:47.6,210
53:48.6,197
53:49.6,197
53:50.6,178
53:50.6,178
53:51.6,178
53:52.6,163
53:53.6,163
53:54.6,150
53:55.6,150
53:56.6,133
53:57.6,133
53:58.6,131
53:59.6,131
54:00.6,140
54:01.6,140
54:01.6,140
54:02.6,139
54:03.6,139
54:04.6,134
54:05.6,134
54:06.6,145
54:07.6,145
54:08.6,144
54:09.6,144
54:10.6,150
54:11.6,150
54:12.6,151
54:12.6,151
54:13.6,151
54:14.6,148
54:15.6,148
54:16.6,145
54:17.6,145
54:18.6,153
54:19.6,153
54:20.6,157
54:21.6,157
54:22.6,156
54:23.6,156
54:23.6,156
54:24.6,183
54:25.5,183
54:26.5,183
